user._id,user.username,chest.type,opened_with,open_at
646b4214c741ef51e4078553,Tigermetal,small,time,1748706936
65c2306a1e5c86cd63000f52,Mohammed,medium,time,1748779950
681926de298350f3a4036682,Jamie,daily,time,1748619834
681926de298350f3a4036682,Jamie,medium,time,1748696458
66019ecdea2d21e5000e1184,cwk0505,daily,time,1748621631
66019ecdea2d21e5000e1184,cwk0505,medium,time,1748708815
66019ecdea2d21e5000e1184,cwk0505,small,time,1748629344
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1748767360
66019ecdea2d21e5000e1184,cwk0505,small,time,1748633496
681926de298350f3a4036682,Jamie,small,time,1748716200
681fa53f6eea59092a069f92,Saf,daily,time,1748631299
666e611d56a42bf1ef02b667,thechamber,small,time,1748638155
66019ecdea2d21e5000e1184,cwk0505,small,time,1748713835
64c3a1bad58820db16096802,TomPhilip,small,time,1748714594
66019ecdea2d21e5000e1184,cwk0505,medium,time,1748886554
64c3a1bad58820db16096802,TomPhilip,small,gems,1748635438
65a96bca03387feede060372,Player_60372,daily,time,1748636174
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1748637211
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1748786144
646d39a1c741ef51e4078554,deekep,daily,time,1748639183
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1748784857
662e78911a6f5d6f0a092a42,Player_jazzra,medium,"game store",1748644138
662e78911a6f5d6f0a092a42,Player_jazzra,medium,"game store",1748644150
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1748678954
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748648260
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1748651042
64c3a1bad58820db16096802,TomPhilip,small,gems,1748651119
683a60cc96de4cd48d0226bb,algophobic,daily,time,1748656741
683a60cc96de4cd48d0226bb,algophobic,small,gems,1748658783
683a62d301529557fd03e02b,Player_3e02b,daily,time,1748887211
683a62d301529557fd03e02b,Player_3e02b,small,time,1748891710
683a62d301529557fd03e02b,Player_3e02b,medium,time,1748906422
65c2306a1e5c86cd63000f52,Mohammed,small,time,1748866623
65b8a1434dbf34cb5d0bee95,StephenLee,daily,time,1748672853
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1748702324
67d935e98c74d6e9470ae602,Starshah,daily,time,1748682348
67e3287c4d8cefc12a0d40a9,JAMES,medium,time,1748761315
67e3287c4d8cefc12a0d40a9,JAMES,daily,time,1748688053
666e611d56a42bf1ef02b667,thechamber,daily,time,1748696633
666e611d56a42bf1ef02b667,thechamber,small,time,1748704417
682a0895f9aab591b90ac742,Player_ac742,daily,time,1748701524
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1748702336
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1748705160
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1748703228
662e78911a6f5d6f0a092a42,Player_jazzra,big,gems,1748724516
680fbc307e4fa212a0092782,JimmyBrown,small,time,1748763926
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748705174
666e611d56a42bf1ef02b667,thechamber,small,time,1748794411
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748705183
666e611d56a42bf1ef02b667,thechamber,medium,time,1748815524
646b4214c741ef51e4078553,Tigermetal,daily,time,1748706929
66fad38e0fe516083f002e7b,FartTrump,daily,time,1748707018
646b4214c741ef51e4078553,Tigermetal,small,time,1748726247
66019ecdea2d21e5000e1184,cwk0505,daily,time,1748708828
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748724529
66019ecdea2d21e5000e1184,cwk0505,big,time,1748770862
66019ecdea2d21e5000e1184,cwk0505,small,time,1748722306
64c3a1bad58820db16096802,TomPhilip,medium,gems,1748739142
681926de298350f3a4036682,Jamie,daily,time,1748715842
64c3a1bad58820db16096802,TomPhilip,daily,time,1748715983
681926de298350f3a4036682,Jamie,medium,time,1750189805
64c3a1bad58820db16096802,TomPhilip,small,gems,1748717558
64c3a1bad58820db16096802,TomPhilip,medium,gems,1748717551
64c3a1bad58820db16096802,TomPhilip,small,gems,1748717628
64c3a1bad58820db16096802,TomPhilip,small,gems,1748717730
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1748726695
64c3a1bad58820db16096802,TomPhilip,small,gems,1748722666
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748724086
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1748762014
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748725665
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748725674
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748726687
646b4214c741ef51e4078553,Tigermetal,small,time,1748964806
646d39a1c741ef51e4078554,deekep,daily,time,1748728040
64c3a1bad58820db16096802,TomPhilip,medium,gems,1748736446
64c3a1bad58820db16096802,TomPhilip,big,time,1748782860
64c3a1bad58820db16096802,TomPhilip,small,gems,1748737480
64c3a1bad58820db16096802,TomPhilip,small,time,1748788791
65c2306a1e5c86cd63000f52,Mohammed,big,time,1749217660
683bfdc0b2139bab530f4f2a,Player_f4f2aa,daily,time,1748764461
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1748764673
65a96bca03387feede060372,Player_60372,daily,time,1748763483
65c27e8a70d7900cdc0c13a6,Mmd_izn,daily,time,1748763534
660ed1a1584762ae500fa662,Player_fa662,daily,time,1748763609
662e78911a6f5d6f0a092a42,Player_jazzra,big,time,1748805635
65c27e8a70d7900cdc0c13a6,Mmd_izn,small,time,1748861236
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1748766208
65be0b427eadde4a9d04726b,NotSullivan,small,time,1748854087
67d935e98c74d6e9470ae602,Starshah,small,time,1748782282
67d935e98c74d6e9470ae602,Starshah,daily,time,1748771916
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1748779960
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748807010
67d935e98c74d6e9470ae602,Starshah,small,time,1748791975
64c3a1bad58820db16096802,TomPhilip,medium,gems,1748787995
67d935e98c74d6e9470ae602,Starshah,medium,time,1748851259
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1748812216
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1748786683
65b8a1434dbf34cb5d0bee95,StephenLee,daily,time,1748787584
64c3a1bad58820db16096802,TomPhilip,small,gems,1748790044
64c3a1bad58820db16096802,TomPhilip,medium,time,1748798285
64c3a1bad58820db16096802,TomPhilip,medium,gems,1748790302
646b4214c741ef51e4078553,Tigermetal,daily,time,1748793770
666e611d56a42bf1ef02b667,thechamber,daily,time,1748794422
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1748796802
64c3a1bad58820db16096802,TomPhilip,daily,time,1748803614
64c3a1bad58820db16096802,TomPhilip,small,time,1748859899
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1748805648
64c3a1bad58820db16096802,TomPhilip,small,gems,1748809602
64c3a1bad58820db16096802,TomPhilip,medium,gems,1748809588
64c3a1bad58820db16096802,TomPhilip,small,gems,1748809596
666e611d56a42bf1ef02b667,thechamber,small,time,1748823988
666e611d56a42bf1ef02b667,thechamber,big,time,1748881712
65c2306a1e5c86cd63000f52,Mohammed,small,time,1749063831
67e3287c4d8cefc12a0d40a9,JAMES,daily,time,1748825931
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1748852057
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1749046774
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1748854096
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1748870744
680fbc307e4fa212a0092782,JimmyBrown,medium,time,1748900600
65c27e8a70d7900cdc0c13a6,Mmd_izn,daily,time,1748861243
65c27e8a70d7900cdc0c13a6,Mmd_izn,medium,time,1748957551
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1748866632
65c2306a1e5c86cd63000f52,Mohammed,small,"game store",1748866639
64c3a1bad58820db16096802,TomPhilip,big,gems,1748888156
67d935e98c74d6e9470ae602,Starshah,daily,time,1748869707
65be0b427eadde4a9d04726b,NotSullivan,small,time,1748889279
68348a3c671113c458068232,ericstifler,daily,time,1748872420
67d935e98c74d6e9470ae602,Starshah,small,time,1748887907
65a1710e3e8abf0ee9065ae2,tommaooo,daily,time,1748874560
65a1710e3e8abf0ee9065ae2,tommaooo,medium,time,1748901543
666e611d56a42bf1ef02b667,thechamber,daily,time,1748881706
666e611d56a42bf1ef02b667,thechamber,small,time,1748889075
66019ecdea2d21e5000e1184,cwk0505,daily,time,1748886549
683a62d301529557fd03e02b,Player_3e02b,daily,time,1748887178
67d935e98c74d6e9470ae602,Starshah,big,time,1748953470
666e611d56a42bf1ef02b667,thechamber,small,time,1748892714
666e611d56a42bf1ef02b667,thechamber,small,gems,1748976565
666e611d56a42bf1ef02b667,thechamber,medium,time,1748942682
666e611d56a42bf1ef02b667,thechamber,small,time,1748983114
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1748891592
683df5b3328e902b030508b8,RAX,daily,time,1758041301
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1748930718
666e611d56a42bf1ef02b667,thechamber,medium,time,1748974332
646d39a1c741ef51e4078554,deekep,daily,time,1748896983
64c3a1bad58820db16096802,TomPhilip,daily,time,1748897665
683a62d301529557fd03e02b,Player_3e02b,small,time,1748910057
64c3a1bad58820db16096802,TomPhilip,medium,gems,1748899501
683a62d301529557fd03e02b,Player_3e02b,small,time,1749680014
64c3a1bad58820db16096802,TomPhilip,small,gems,1748899471
64c3a1bad58820db16096802,TomPhilip,small,gems,1748951149
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1748900608
64c3a1bad58820db16096802,TomPhilip,small,time,1748909523
65a1710e3e8abf0ee9065ae2,tommaooo,small,time,1748905505
683a62d301529557fd03e02b,Player_3e02b,medium,time,1750530911
65a1710e3e8abf0ee9065ae2,tommaooo,medium,time,1749212687
65a1710e3e8abf0ee9065ae2,tommaooo,medium,gems,1748907198
65a1710e3e8abf0ee9065ae2,tommaooo,small,time,1749225691
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1748907068
65a1710e3e8abf0ee9065ae2,tommaooo,small,gems,1749253387
65a1710e3e8abf0ee9065ae2,tommaooo,medium,time,1749220365
683a62d301529557fd03e02b,Player_3e02b,small,time,1750535122
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748911319
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1748938804
67e3287c4d8cefc12a0d40a9,JAMES,daily,time,1748916038
65a96bca03387feede060372,Player_60372,daily,time,1748927353
65b8a1434dbf34cb5d0bee95,StephenLee,daily,time,1748939550
65be0b427eadde4a9d04726b,NotSullivan,small,time,1748950841
683eb8738d8cdc55e204f72f,iaplays999,daily,gems,1748942745
683eb8738d8cdc55e204f72f,iaplays999,medium,gems,1748942714
67ff9402156f849b8e001c42,derrikdavis,daily,time,1748941167
666e611d56a42bf1ef02b667,thechamber,small,time,1748993252
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1748958944
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1748950848
64c3a1bad58820db16096802,TomPhilip,small,time,1748955213
654e20d5f64331104707662d,KucuXD,small,time,1749022919
654e20d5f64331104707662d,KucuXD,daily,time,1748953004
64c3a1bad58820db16096802,TomPhilip,medium,time,1748973670
65c27e8a70d7900cdc0c13a6,Mmd_izn,daily,time,1748957559
66fad38e0fe516083f002e7b,FartTrump,daily,time,1748958775
65c27e8a70d7900cdc0c13a6,Mmd_izn,big,time,1749021212
660ed1a1584762ae500fa662,Player_fa662,daily,time,1748959017
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1748980490
67d935e98c74d6e9470ae602,Starshah,medium,time,1749025917
67d935e98c74d6e9470ae602,Starshah,daily,time,1748960308
66019ecdea2d21e5000e1184,cwk0505,small,time,1748968901
66019ecdea2d21e5000e1184,cwk0505,medium,time,1749135805
646b4214c741ef51e4078553,Tigermetal,daily,time,1748964796
646b4214c741ef51e4078553,Tigermetal,small,time,1749127294
666e611d56a42bf1ef02b667,thechamber,daily,time,1748974342
64c3a1bad58820db16096802,TomPhilip,small,time,1748982245
666e611d56a42bf1ef02b667,thechamber,small,time,1749083988
666e611d56a42bf1ef02b667,thechamber,small,time,1749090970
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1748983927
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748983317
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1748983323
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1749022982
646d39a1c741ef51e4078554,deekep,daily,time,1748984622
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1748990595
65be0b427eadde4a9d04726b,NotSullivan,big,time,1749104209
64c3a1bad58820db16096802,TomPhilip,big,time,1749066304
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1749022991
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749027241
662e78911a6f5d6f0a092a42,Player_jazzra,big,time,1749051532
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1749034330
65c2306a1e5c86cd63000f52,Mohammed,small,time,1749139065
65c2306a1e5c86cd63000f52,Mohammed,small,time,1749487454
67e3287c4d8cefc12a0d40a9,JAMES,daily,time,1749036972
67d935e98c74d6e9470ae602,Starshah,small,time,1749048002
68348a3c671113c458068232,ericstifler,daily,time,1749041849
67d935e98c74d6e9470ae602,Starshah,small,time,1749052908
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1749042405
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1749152662
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1749046768
67d935e98c74d6e9470ae602,Starshah,daily,time,1749048217
67d935e98c74d6e9470ae602,Starshah,small,time,1749057755
68348a3c671113c458068232,ericstifler,small,gems,1749375336
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1749066009
67d935e98c74d6e9470ae602,Starshah,small,time,1749546695
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1749068147
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749066803
65c27e8a70d7900cdc0c13a6,Mmd_izn,daily,time,1749059327
65c2306a1e5c86cd63000f52,Mohammed,medium,time,1749515863
65a96bca03387feede060372,Player_60372,daily,time,1749065261
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749066797
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749066789
64c3a1bad58820db16096802,TomPhilip,daily,time,1749067317
666e611d56a42bf1ef02b667,thechamber,daily,time,1749068123
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1749069874
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749069884
662e78911a6f5d6f0a092a42,Player_jazzra,big,time,1749102430
666e611d56a42bf1ef02b667,thechamber,medium,time,1749149824
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749103624
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1749112929
654e20d5f64331104707662d,KucuXD,daily,time,1749117455
67ff9402156f849b8e001c42,derrikdavis,daily,time,1749121847
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1749134667
646b4214c741ef51e4078553,Tigermetal,daily,time,1749127286
646b4214c741ef51e4078553,Tigermetal,medium,time,1749147838
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1749134675
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1749138030
66019ecdea2d21e5000e1184,cwk0505,daily,time,1749135796
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1749152980
66019ecdea2d21e5000e1184,cwk0505,small,time,1749141350
66019ecdea2d21e5000e1184,cwk0505,medium,time,1749658770
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749138040
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1749137871
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1749155952
66019ecdea2d21e5000e1184,cwk0505,medium,time,1749229444
66019ecdea2d21e5000e1184,cwk0505,small,time,1749145713
67af87455bf1f2495c03a762,borgannson,daily,time,1749143578
66019ecdea2d21e5000e1184,cwk0505,small,time,1749157168
66019ecdea2d21e5000e1184,cwk0505,medium,time,1749408326
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1749152672
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749154676
65be0b427eadde4a9d04726b,NotSullivan,small,time,1749209738
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749154670
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1749154382
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749155947
666e611d56a42bf1ef02b667,thechamber,daily,time,1749155955
666e611d56a42bf1ef02b667,thechamber,big,time,1749255505
67e3287c4d8cefc12a0d40a9,JAMES,daily,time,1749167477
64c3a1bad58820db16096802,TomPhilip,daily,time,1749168826
65c2306a1e5c86cd63000f52,Mohammed,small,gems,1749691551
646d39a1c741ef51e4078554,deekep,daily,time,1749204948
680fbc307e4fa212a0092782,JimmyBrown,big,time,1749231359
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1749207873
680fbc307e4fa212a0092782,JimmyBrown,small,time,1749237750
65be0b427eadde4a9d04726b,NotSullivan,small,time,1749244097
65a1710e3e8abf0ee9065ae2,tommaooo,daily,time,1749212701
680fbc307e4fa212a0092782,JimmyBrown,small,time,1749240305
65c2306a1e5c86cd63000f52,Mohammed,medium,time,1749762204
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1749233119
680fbc307e4fa212a0092782,JimmyBrown,medium,time,1749283152
66019ecdea2d21e5000e1184,cwk0505,daily,time,1749229439
66019ecdea2d21e5000e1184,cwk0505,small,time,1749235637
66019ecdea2d21e5000e1184,cwk0505,big,time,1749310361
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1749233834
662e78911a6f5d6f0a092a42,Player_jazzra,big,gems,1749248945
66019ecdea2d21e5000e1184,cwk0505,medium,time,1749324927
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749241432
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749241440
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1749277980
681fa53f6eea59092a069f92,Saf,small,time,1749248949
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1749244090
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749248334
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1749248961
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1749304703
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749249559
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749250327
666e611d56a42bf1ef02b667,thechamber,daily,time,1749255497
666e611d56a42bf1ef02b667,thechamber,small,time,1749262309
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1749275332
65c27e8a70d7900cdc0c13a6,Mmd_izn,daily,time,1749294261
646b4214c741ef51e4078553,Tigermetal,daily,time,1749298438
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1749320649
646b4214c741ef51e4078553,Tigermetal,small,time,1749313553
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1749307051
67e3287c4d8cefc12a0d40a9,JAMES,daily,time,1749308895
64c3a1bad58820db16096802,TomPhilip,daily,time,1749309073
66019ecdea2d21e5000e1184,cwk0505,small,time,1749664300
646b4214c741ef51e4078553,Tigermetal,big,time,1749456118
64c3a1bad58820db16096802,TomPhilip,small,time,1749318417
646b4214c741ef51e4078553,Tigermetal,small,gems,1749315627
65a96bca03387feede060372,Player_60372,daily,time,1749318588
64c3a1bad58820db16096802,TomPhilip,small,time,1749320996
65be0b427eadde4a9d04726b,NotSullivan,small,time,1749371614
680fbc307e4fa212a0092782,JimmyBrown,small,time,1749324281
64c3a1bad58820db16096802,TomPhilip,small,time,1749333770
660ed1a1584762ae500fa662,Player_fa662,daily,time,1749321008
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1749327000
662e78911a6f5d6f0a092a42,Player_jazzra,big,time,1749370263
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1749322136
680fbc307e4fa212a0092782,JimmyBrown,medium,time,1749333144
66019ecdea2d21e5000e1184,cwk0505,small,time,1749576252
680fbc307e4fa212a0092782,JimmyBrown,medium,time,1749369171
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1749328754
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1749389384
681fa53f6eea59092a069f92,Saf,medium,time,1749417937
64c3a1bad58820db16096802,TomPhilip,medium,time,1749387973
64c3a1bad58820db16096802,TomPhilip,small,gems,1749387980
64c3a1bad58820db16096802,TomPhilip,medium,time,1749494267
64c3a1bad58820db16096802,TomPhilip,small,gems,1749387984
666e611d56a42bf1ef02b667,thechamber,daily,time,1749342515
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1749371629
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1749373958
65be0b427eadde4a9d04726b,NotSullivan,medium,time,1749389628
680fbc307e4fa212a0092782,JimmyBrown,small,time,1749376520
68348a3c671113c458068232,ericstifler,daily,time,1749375030
666e611d56a42bf1ef02b667,thechamber,small,time,1749427521
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1749389478
680fbc307e4fa212a0092782,JimmyBrown,small,time,1749392299
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1749389391
666e611d56a42bf1ef02b667,thechamber,medium,time,1749457227
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749391328
666e611d56a42bf1ef02b667,thechamber,small,time,1749465137
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1749405013
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1749411479
680fbc307e4fa212a0092782,JimmyBrown,medium,time,1749401157
646d39a1c741ef51e4078554,deekep,daily,time,1749396082
65c27e8a70d7900cdc0c13a6,Mmd_izn,daily,time,1749398400
6554ad98b94e32b99f0f8c34,RedDott,daily,time,1749399066
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1749400158
680fbc307e4fa212a0092782,JimmyBrown,small,time,1749412867
680fbc307e4fa212a0092782,JimmyBrown,big,time,1749469474
683a62d301529557fd03e02b,Player_3e02b,medium,time,1751825986
66019ecdea2d21e5000e1184,cwk0505,daily,time,1749408345
65b43a1fe1a9b6cbd803df34,st.vannuffel,medium,time,1749501618
65b43a1fe1a9b6cbd803df34,st.vannuffel,big,time,1749655619
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1749595112
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1749414288
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749412901
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1749412889
662e78911a6f5d6f0a092a42,Player_jazzra,big,time,1749475005
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749414297
65a1710e3e8abf0ee9065ae2,tommaooo,daily,time,1749425040
65a1710e3e8abf0ee9065ae2,tommaooo,small,time,1749429041
65a1710e3e8abf0ee9065ae2,tommaooo,big,gems,1749429757
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1749431259
65c2306a1e5c86cd63000f52,Mohammed,small,"game store",1749431265
666e611d56a42bf1ef02b667,thechamber,daily,time,1749436669
65be0b427eadde4a9d04726b,NotSullivan,small,time,1749478120
646b4214c741ef51e4078553,Tigermetal,daily,time,1749456127
646b4214c741ef51e4078553,Tigermetal,small,time,1749473590
680fbc307e4fa212a0092782,JimmyBrown,medium,time,1749490615
646b4214c741ef51e4078553,Tigermetal,small,gems,1749475155
646b4214c741ef51e4078553,Tigermetal,medium,time,1749490008
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1749480097
680fbc307e4fa212a0092782,JimmyBrown,small,time,1749496874
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1749486597
65a96bca03387feede060372,Player_60372,daily,time,1749476841
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1749478144
67e3287c4d8cefc12a0d40a9,JAMES,daily,time,1749478407
646b4214c741ef51e4078553,Tigermetal,small,time,1749642356
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1749501722
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749486606
646b4214c741ef51e4078553,Tigermetal,medium,time,1749636167
646b4214c741ef51e4078553,Tigermetal,small,time,1749540955
680fbc307e4fa212a0092782,JimmyBrown,daily,time,1749490627
646b4214c741ef51e4078553,Tigermetal,small,gems,1749642920
64c3a1bad58820db16096802,TomPhilip,daily,time,1749494286
65be0b427eadde4a9d04726b,NotSullivan,big,gems,1749534972
662e78911a6f5d6f0a092a42,Player_jazzra,medium,time,1749571630
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1749503495
65be0b427eadde4a9d04726b,NotSullivan,small,time,1749569460
646d39a1c741ef51e4078554,deekep,daily,time,1749503857
680fbc307e4fa212a0092782,JimmyBrown,small,time,1749510767
681fa53f6eea59092a069f92,Saf,small,time,1749582295
680fbc307e4fa212a0092782,JimmyBrown,small,time,1749559871
65a1710e3e8abf0ee9065ae2,tommaooo,daily,time,1749516034
64c3a1bad58820db16096802,TomPhilip,small,gems,1749517797
64c3a1bad58820db16096802,TomPhilip,small,gems,1749517802
64c3a1bad58820db16096802,TomPhilip,medium,gems,1749565279
68348a3c671113c458068232,ericstifler,daily,time,1749542968
646b4214c741ef51e4078553,Tigermetal,daily,time,1749543957
67d935e98c74d6e9470ae602,Starshah,daily,time,1749546688
666e611d56a42bf1ef02b667,thechamber,daily,time,1749549042
666e611d56a42bf1ef02b667,thechamber,medium,time,1749569273
66fad38e0fe516083f002e7b,FartTrump,big,gems,1749570294
66fad38e0fe516083f002e7b,FartTrump,daily,time,1749551986
66fad38e0fe516083f002e7b,FartTrump,medium,gems,1749570303
654e20d5f64331104707662d,KucuXD,daily,time,1749558062
680fbc307e4fa212a0092782,JimmyBrown,small,time,1749568891
64c3a1bad58820db16096802,TomPhilip,big,gems,1749564969
64c3a1bad58820db16096802,TomPhilip,small,time,1749577625
65be0b427eadde4a9d04726b,NotSullivan,daily,time,1749569465
66019ecdea2d21e5000e1184,cwk0505,daily,time,1749570841
666e611d56a42bf1ef02b667,thechamber,medium,time,1749585703
666e611d56a42bf1ef02b667,thechamber,small,time,1749657321
66019ecdea2d21e5000e1184,cwk0505,small,time,1749584695
65c27e8a70d7900cdc0c13a6,Mmd_izn,daily,time,1749574239
666e611d56a42bf1ef02b667,thechamber,small,time,1749700518
67d935e98c74d6e9470ae602,Starshah,medium,time,1749633104
666e611d56a42bf1ef02b667,thechamber,medium,time,1749649007
66019ecdea2d21e5000e1184,cwk0505,small,time,1749667985
65be0b427eadde4a9d04726b,NotSullivan,small,time,1749634096
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1749581988
65be0b427eadde4a9d04726b,NotSullivan,small,gems,1749635883
662e78911a6f5d6f0a092a42,Player_jazzra,small,time,1749584957
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749584966
662e78911a6f5d6f0a092a42,Player_jazzra,medium,gems,1749584977
662e78911a6f5d6f0a092a42,Player_jazzra,big,gems,1749589419
64c3a1bad58820db16096802,TomPhilip,daily,time,1749585045
666e611d56a42bf1ef02b667,thechamber,small,time,1749713465
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749588981
662e78911a6f5d6f0a092a42,Player_jazzra,small,gems,1749589982
662e78911a6f5d6f0a092a42,Player_jazzra,daily,time,1749589992
65bc261bafc2216366065d73,ze4591,daily,time,1749594540
65b43a1fe1a9b6cbd803df34,st.vannuffel,daily,time,1749595117
65b43a1fe1a9b6cbd803df34,st.vannuffel,small,time,1749666460
65c2306a1e5c86cd63000f52,Mohammed,daily,time,1749600893
65a96bca03387feede060372,Player_60372,daily,time,1749622504
